total_timestamp;timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
1323900;323900;1200.25;1.3;9.5;-2.4;3668.7036;87.95174;-1
1324000;324000;1201.75;1.3;9.5;-2.4;3668.1575;87.947784;-1
1324100;324100;1201.75;1.3;9.5;-2.4;3667.611;87.94383;-1
1324200;324200;1203.75;1.3;9.5;-2.4;3667.0645;87.93988;-1
1324300;324300;1202.25;1.3;9.5;-2.4;3666.5173;87.935936;-1
1324400;324400;1202.25;1.3;9.5;-2.4;3665.97;87.93199;-1
1324500;324500;1204.25;1.3;9.5;-2.4;3665.422;87.92805;-1
1324600;324600;1204.0;1.3;9.5;-2.4;3664.8738;87.92411;-1
1324700;324700;1202.75;1.3;9.5;-2.4;3664.3252;87.92017;-1
1324800;324800;1202.25;1.3;9.5;-2.4;3663.7761;87.916245;-1
1324900;324900;1202.0;1.3;9.5;-2.4;3663.2268;87.912315;-1
1325000;325000;1200.75;1.3;9.5;-2.4;3662.677;87.90839;-1
1325100;325100;1199.75;1.2;9.5;-2.4;3662.1267;87.904465;-1
1325200;325200;1197.75;1.2;9.5;-2.4;3661.5762;87.90054;-1
1325300;325300;1197.25;1.2;9.5;-2.4;3661.0251;87.89662;-1
1325400;325400;1198.75;1.2;9.5;-2.4;3660.4736;87.89271;-1
1325500;325500;1198.75;1.2;9.5;-2.4;3659.9219;87.8888;-1
1325600;325600;1197.75;1.2;9.5;-2.4;3659.3696;87.88489;-1
1325700;325700;1197.25;1.2;9.5;-2.4;3658.817;87.88098;-1
1325800;325800;1197.75;1.2;9.5;-2.4;3658.2637;87.87708;-1
1325900;325900;1198.75;1.2;9.5;-2.4;3657.71;87.87318;-1
1326000;326000;1199.0;1.2;9.5;-2.4;3657.156;87.869286;-1
1326100;326100;1199.0;1.2;9.5;-2.4;3656.6013;87.86539;-1
1326200;326200;1197.75;1.2;9.5;-2.4;3656.0464;87.861496;-1
1326300;326300;1197.75;1.2;9.5;-2.4;3655.491;87.857605;-1
1326400;326400;1196.25;1.2;9.5;-2.4;3654.935;87.85372;-1
1326500;326500;1199.25;1.2;9.5;-2.4;3654.3787;87.84984;-1
1326600;326600;1198.25;1.2;9.5;-2.4;3653.8218;87.845955;-1
1326700;326700;1198.25;1.2;9.5;-2.4;3653.2644;87.84208;-1
1326800;326800;1197.25;1.2;9.5;-2.4;3652.7065;87.8382;-1
1326900;326900;1194.75;1.2;9.5;-2.4;3652.1482;87.834335;-1
1327000;327000;1194.75;1.2;9.5;-2.4;3651.5896;87.83047;-1
1327100;327100;1194.5;1.2;9.5;-2.4;3651.0303;87.8266;-1
1327200;327200;1193.75;1.2;9.5;-2.4;3650.4702;87.82273;-1
1327300;327300;1194.25;1.2;9.5;-2.4;3649.91;87.81887;-1
1327400;327400;1195.25;1.2;9.5;-2.4;3649.349;87.81502;-1
1327500;327500;1195.25;1.2;9.5;-2.4;3648.7878;87.81116;-1
1327600;327600;1194.25;1.2;9.5;-2.4;3648.2258;87.807304;-1
1327700;327700;1194.75;1.2;9.5;-2.4;3647.6633;87.80346;-1
1327800;327800;1195.25;1.2;9.5;-2.4;3647.1003;87.799614;-1
1327900;327900;1196.25;1.2;9.5;-2.4;3646.5369;87.79577;-1
1328000;328000;1195.25;1.2;9.5;-2.4;3645.973;87.79192;-1
1328100;328100;1193.75;1.2;9.5;-2.4;3645.4082;87.788086;-1
1328200;328200;1193.5;1.2;9.5;-2.4;3644.843;87.78425;-1
1328300;328300;1193.25;1.2;9.5;-2.4;3644.2773;87.78042;-1
1328400;328400;1191.25;1.2;9.5;-2.4;3643.7112;87.77659;-1
1328500;328500;1191.75;1.2;9.5;-2.4;3643.1443;87.77276;-1
1328600;328600;1192.75;1.2;9.5;-2.4;3642.577;87.76893;-1
1328700;328700;1191.25;1.2;9.5;-2.4;3642.0088;87.76511;-1
1328800;328800;1192.75;1.2;9.5;-2.4;3641.4402;87.76129;-1
1328900;328900;1192.25;1.2;9.5;-2.4;3640.871;87.75747;-1
1329000;329000;1192.75;1.2;9.5;-2.4;3640.3013;87.753654;-1
1329100;329100;1192.5;1.2;9.5;-2.4;3639.731;87.74985;-1
1329200;329200;1192.5;1.2;9.5;-2.4;3639.16;87.74603;-1
1329300;329300;1193.25;1.2;9.5;-2.4;3638.5884;87.742226;-1
1329400;329400;1193.25;1.2;9.5;-2.4;3638.016;87.73843;-1
1329500;329500;1194.25;1.2;9.5;-2.4;3637.4434;87.73462;-1
1329600;329600;1192.75;1.2;9.5;-2.4;3636.8699;87.73083;-1
1329700;329700;1193.0;1.2;9.5;-2.4;3636.296;87.72703;-1
1329800;329800;1193.25;1.2;9.5;-2.4;3635.7212;87.723236;-1
1329900;329900;1194.25;1.2;9.5;-2.4;3635.146;87.719444;-1
1330000;330000;1194.0;1.2;9.5;-2.4;3634.5698;87.71565;-1
1330100;330100;1194.25;1.2;9.5;-2.4;3633.9934;87.71187;-1
1330200;330200;1195.75;1.2;9.5;-2.4;3633.416;87.708084;-1
1330300;330300;1196.25;1.2;9.5;-2.4;3632.8381;87.7043;-1
1330400;330400;1197.25;1.2;9.5;-2.4;3632.2595;87.70052;-1
1330500;330500;1197.5;1.2;9.5;-2.4;3631.6804;87.69675;-1
1330600;330600;1196.75;1.2;9.5;-2.4;3631.1003;87.69298;-1
1330700;330700;1197.0;1.2;9.5;-2.4;3630.5198;87.6892;-1
1330800;330800;1196.25;1.2;9.5;-2.4;3629.9387;87.68544;-1
1330900;330900;1196.25;1.2;9.5;-2.4;3629.3567;87.68167;-1
1331000;331000;1196.25;1.2;9.5;-2.4;3628.774;87.67791;-1
1331100;331100;1197.25;1.2;9.5;-2.4;3628.1907;87.67415;-1
1331200;331200;1197.75;1.2;9.5;-2.4;3627.6067;87.67039;-1
1331300;331300;1196.75;1.2;9.5;-2.4;3627.022;87.66663;-1
1331400;331400;1195.75;1.2;9.5;-2.4;3626.4365;87.66288;-1
1331500;331500;1194.75;1.2;9.5;-2.4;3625.8503;87.65913;-1
1331600;331600;1196.75;1.2;9.5;-2.4;3625.2634;87.65538;-1
1331700;331700;1195.25;1.2;9.5;-2.4;3624.6758;87.651634;-1
1331800;331800;1196.25;1.2;9.5;-2.4;3624.0876;87.64789;-1
1331900;331900;1196.0;1.2;9.5;-2.4;3623.4985;87.64415;-1
1332000;332000;1194.25;1.2;9.5;-2.4;3622.9087;87.64041;-1
1332100;332100;1193.75;1.2;9.5;-2.4;3622.318;87.63667;-1
1332200;332200;1193.75;1.2;9.5;-2.4;3621.727;87.63294;-1
1332300;332300;1193.75;1.2;9.5;-2.4;3621.135;87.62921;-1
1332400;332400;1193.75;1.2;9.5;-2.4;3620.5422;87.62548;-1
1332500;332500;1194.25;1.2;9.5;-2.4;3619.9485;87.62176;-1
1332600;332600;1195.25;1.2;9.5;-2.4;3619.3542;87.61803;-1
1332700;332700;1194.75;1.2;9.5;-2.4;3618.7593;87.61431;-1
1332800;332800;1194.75;1.2;9.5;-2.4;3618.1633;87.61059;-1
1332900;332900;1195.0;1.2;9.5;-2.4;3617.5667;87.60687;-1
1333000;333000;1195.75;1.2;9.5;-2.4;3616.9692;87.60316;-1
1333100;333100;1197.25;1.2;9.5;-2.4;3616.371;87.59944;-1
1333200;333200;1196.25;1.2;9.5;-2.4;3615.772;87.59573;-1
1333300;333300;1195.25;1.2;9.5;-2.4;3615.1724;87.592026;-1
1333400;333400;1195.0;1.2;9.5;-2.4;3614.5718;87.588326;-1
1333500;333500;1194.75;1.2;9.5;-2.4;3613.9702;87.58462;-1
1333600;333600;1193.75;1.2;9.5;-2.4;3613.368;87.58092;-1
1333700;333700;1195.25;1.2;9.5;-2.4;3612.765;87.57722;-1
1333800;333800;1195.5;1.2;9.5;-2.4;3612.1611;87.573524;-1
1333900;333900;1196.25;1.2;9.5;-2.4;3611.5564;87.56983;-1
1334000;334000;1195.25;1.2;9.5;-2.4;3610.951;87.56614;-1
1334100;334100;1195.0;1.2;9.5;-2.4;3610.3445;87.56245;-1
1334200;334200;1194.75;1.2;9.5;-2.4;3609.7373;87.55876;-1
1334300;334300;1196.25;1.2;9.5;-2.4;3609.1292;87.55508;-1
1334400;334400;1197.25;1.2;9.5;-2.4;3608.5203;87.5514;-1
1334500;334500;1197.5;1.2;9.5;-2.4;3607.9106;87.547714;-1
1334600;334600;1197.5;1.2;9.5;-2.4;3607.3;87.54404;-1
1334700;334700;1198.25;1.2;9.5;-2.4;3606.6885;87.54036;-1
1334800;334800;1198.75;1.2;9.5;-2.4;3606.0762;87.53669;-1
1334900;334900;1198.25;1.2;9.5;-2.4;3605.463;87.53302;-1
1335000;335000;1198.25;1.2;9.5;-2.4;3604.8486;87.52935;-1
1335100;335100;1198.75;1.2;9.5;-2.4;3604.2336;87.52568;-1
1335200;335200;1197.75;1.2;9.5;-2.4;3603.6177;87.52202;-1
1335300;335300;1193.75;1.2;9.5;-2.4;3603.001;87.51836;-1
1335400;335400;1193.25;1.2;9.5;-2.4;3602.3833;87.514694;-1
1335500;335500;1191.75;1.2;9.5;-2.4;3601.7646;87.51104;-1
1335600;335600;1193.25;1.2;9.5;-2.4;3601.1453;87.507385;-1
1335700;335700;1193.75;1.2;9.5;-2.4;3600.5247;87.50373;-1
1335800;335800;1193.5;1.2;9.5;-2.4;3599.9033;87.50008;-1
1335900;335900;1193.5;1.2;9.5;-2.4;3599.2812;87.49643;-1
1336000;336000;1193.25;1.2;9.5;-2.4;3598.658;87.49278;-1
1336100;336100;1192.75;1.2;9.5;-2.4;3598.034;87.489136;-1
1336200;336200;1193.25;1.2;9.5;-2.4;3597.4087;87.4855;-1
1336300;336300;1193.75;1.2;9.5;-2.4;3596.7827;87.48185;-1
1336400;336400;1193.75;1.2;9.5;-2.4;3596.1558;87.47821;-1
1336500;336500;1193.75;1.2;9.5;-2.4;3595.5278;87.47458;-1
1336600;336600;1195.25;1.2;9.5;-2.4;3594.899;87.47094;-1
1336700;336700;1195.0;1.2;9.5;-2.4;3594.269;87.46731;-1
1336800;336800;1195.75;1.2;9.5;-2.4;3593.6384;87.46368;-1
1336900;336900;1194.75;1.2;9.5;-2.4;3593.0066;87.46005;-1
1337000;337000;1194.5;1.2;9.5;-2.4;3592.3738;87.45643;-1
1337100;337100;1194.5;1.2;9.5;-2.4;3591.74;87.452805;-1
1337200;337200;1194.25;1.2;9.5;-2.4;3591.1055;87.44918;-1
1337300;337300;1195.25;1.2;9.5;-2.4;3590.4697;87.44556;-1
1337400;337400;1196.25;1.2;9.5;-2.4;3589.833;87.44194;-1
1337500;337500;1196.75;1.2;9.5;-2.4;3589.1953;87.438324;-1
1337600;337600;1198.25;1.2;9.5;-2.4;3588.5566;87.434715;-1
1337700;337700;1197.25;1.2;9.5;-2.4;3587.9167;87.4311;-1
1337800;337800;1199.25;1.2;9.5;-2.4;3587.2761;87.42749;-1
1337900;337900;1200.75;1.2;9.5;-2.4;3586.6343;87.42388;-1
1338000;338000;1201.0;1.2;9.5;-2.4;3585.9915;87.42028;-1
1338100;338100;1199.25;1.2;9.5;-2.4;3585.3477;87.41667;-1
1338200;338200;1199.5;1.2;9.5;-2.4;3584.703;87.41307;-1
1338300;338300;1198.75;1.2;9.5;-2.4;3584.0571;87.40947;-1
1338400;338400;1200.25;1.2;9.5;-2.4;3583.4102;87.405876;-1
1338500;338500;1201.75;1.2;9.5;-2.4;3582.7622;87.40228;-1
1338600;338600;1201.5;1.2;9.5;-2.4;3582.113;87.39868;-1
1338700;338700;1200.75;1.2;9.5;-2.4;3581.463;87.395096;-1
1338800;338800;1200.25;1.2;9.5;-2.4;3580.8118;87.3915;-1
1338900;338900;1201.25;1.2;9.5;-2.4;3580.1597;87.38792;-1
1339000;339000;1201.25;1.2;9.5;-2.4;3579.5063;87.38433;-1
1339100;339100;1201.25;1.2;9.5;-2.4;3578.852;87.380745;-1
1339200;339200;1201.75;1.2;9.5;-2.4;3578.1965;87.37716;-1
1339300;339300;1201.5;1.2;9.5;-2.4;3577.54;87.37358;-1
1339400;339400;1203.25;1.2;9.5;-2.4;3576.8823;87.37;-1
1339500;339500;1200.75;1.2;9.5;-2.4;3576.2236;87.366425;-1
1339600;339600;1202.25;1.2;9.5;-2.4;3575.5637;87.362854;-1
1339700;339700;1201.25;1.2;9.5;-2.4;3574.9028;87.35928;-1
1339800;339800;1201.5;1.2;9.5;-2.4;3574.2407;87.35571;-1
1339900;339900;1202.75;1.2;9.5;-2.4;3573.5776;87.35214;-1
1340000;340000;1201.75;1.2;9.5;-2.4;3572.9133;87.34857;-1
1340100;340100;1201.25;1.2;9.5;-2.4;3572.2478;87.34501;-1
1340200;340200;1201.0;1.2;9.5;-2.4;3571.5813;87.341446;-1
1340300;340300;1202.75;1.2;9.5;-2.4;3570.9136;87.33788;-1
1340400;340400;1203.0;1.2;9.5;-2.4;3570.2449;87.33432;-1
1340500;340500;1202.25;1.2;9.5;-2.4;3569.575;87.330765;-1
1340600;340600;1200.75;1.2;9.5;-2.4;3568.9038;87.32721;-1
1340700;340700;1200.75;1.2;9.5;-2.4;3568.2314;87.323654;-1
1340800;340800;1199.75;1.2;9.5;-2.4;3567.558;87.3201;-1
1340900;340900;1199.25;1.2;9.5;-2.4;3566.8835;87.31655;-1
1341000;341000;1199.0;1.2;9.5;-2.4;3566.2078;87.313;-1
1341100;341100;1199.75;1.2;9.5;-2.4;3565.5308;87.309456;-1
1341200;341200;1198.75;1.2;9.5;-2.4;3564.8528;87.30591;-1
1341300;341300;1198.75;1.2;9.5;-2.4;3564.1733;87.30237;-1
1341400;341400;1197.75;1.2;9.5;-2.4;3563.493;87.29882;-1
1341500;341500;1197.75;1.2;9.5;-2.4;3562.8113;87.29528;-1
1341600;341600;1196.25;1.2;9.5;-2.4;3562.1284;87.29175;-1
1341700;341700;1196.25;1.2;9.5;-2.4;3561.4443;87.28821;-1
1341800;341800;1196.75;1.2;9.5;-2.4;3560.759;87.284676;-1
1341900;341900;1197.75;1.2;9.5;-2.4;3560.0725;87.28114;-1
1342000;342000;1199.25;1.2;9.5;-2.4;3559.3848;87.27761;-1
1342100;342100;1199.0;1.2;9.5;-2.4;3558.6958;87.27408;-1
1342200;342200;1199.0;1.2;9.5;-2.4;3558.0056;87.27055;-1
1342300;342300;1200.25;1.2;9.5;-2.4;3557.3142;87.26702;-1
1342400;342400;1199.75;1.2;9.5;-2.4;3556.6216;87.2635;-1
1342500;342500;1200.25;1.2;9.5;-2.4;3555.9277;87.25998;-1
1342600;342600;1199.25;1.2;9.5;-2.4;3555.2327;87.256454;-1
1342700;342700;1200.75;1.2;9.5;-2.4;3554.5364;87.25294;-1
1342800;342800;1201.0;1.2;9.5;-2.4;3553.8386;87.24942;-1
1342900;342900;1202.25;1.2;9.5;-2.4;3553.14;87.2459;-1
1343000;343000;1202.25;1.2;9.5;-2.4;3552.4397;87.242386;-1
1343100;343100;1200.25;1.2;9.5;-2.4;3551.7383;87.23887;-1
1343200;343200;1200.0;1.2;9.5;-2.4;3551.0356;87.23536;-1
1343300;343300;1201.25;1.2;9.5;-2.4;3550.3315;87.23185;-1
1343400;343400;1200.25;1.2;9.5;-2.4;3549.6262;87.22834;-1
1343500;343500;1199.25;1.2;9.5;-2.4;3548.9197;87.22484;-1
1343600;343600;1200.75;1.2;9.5;-2.4;3548.212;87.22133;-1
1343700;343700;1200.25;1.2;9.5;-2.4;3547.503;87.21783;-1
1343800;343800;1201.25;1.2;9.5;-2.4;3546.7925;87.214325;-1
1343900;343900;1201.75;1.2;9.5;-2.4;3546.0806;87.21082;-1
1344000;344000;1202.75;1.2;9.5;-2.4;3545.3677;87.20733;-1
1344100;344100;1201.75;1.2;9.5;-2.4;3544.6533;87.20383;-1
1344200;344200;1200.75;1.2;9.5;-2.4;3543.9375;87.20033;-1
1344300;344300;1201.75;1.2;9.5;-2.4;3543.2205;87.19684;-1
1344400;344400;1200.75;1.2;9.5;-2.4;3542.5022;87.193344;-1
1344500;344500;1201.25;1.3;9.5;-2.4;3541.7825;87.18986;-1
1344600;344600;1201.75;1.3;9.5;-2.4;3541.0613;87.18636;-1
1344700;344700;1200.75;1.3;9.5;-2.4;3540.339;87.18288;-1
1344800;344800;1201.25;1.3;9.5;-2.4;3539.6152;87.17939;-1
1344900;344900;1201.25;1.3;9.5;-2.4;3538.8901;87.1759;-1
1345000;345000;1201.25;1.3;9.5;-2.4;3538.1638;87.172424;-1
1345100;345100;1200.75;1.3;9.5;-2.4;3537.436;87.16894;-1
1345200;345200;1201.25;1.3;9.5;-2.4;3536.7068;87.16546;-1
1345300;345300;1201.25;1.3;9.5;-2.4;3535.976;87.16198;-1
1345400;345400;1202.75;1.3;9.5;-2.4;3535.2441;87.1585;-1
1345500;345500;1201.75;1.3;9.5;-2.4;3534.511;87.15503;-1
1345600;345600;1201.75;1.3;9.5;-2.4;3533.7761;87.15155;-1
1345700;345700;1201.75;1.3;9.5;-2.4;3533.04;87.14808;-1
1345800;345800;1202.75;1.3;9.5;-2.4;3532.3025;87.14461;-1
1345900;345900;1202.75;1.3;9.5;-2.4;3531.5637;87.141136;-1
1346000;346000;1203.25;1.3;9.5;-2.4;3530.8232;87.13767;-1
1346100;346100;1205.75;1.3;9.5;-2.4;3530.0815;87.1342;-1
1346200;346200;1205.25;1.3;9.5;-2.4;3529.3384;87.13074;-1
1346300;346300;1206.75;1.3;9.5;-2.4;3528.5938;87.12727;-1
1346400;346400;1206.25;1.3;9.5;-2.4;3527.848;87.12381;-1
1346500;346500;1207.25;1.3;9.5;-2.4;3527.1003;87.120346;-1
1346600;346600;1208.25;1.3;9.5;-2.4;3526.3516;87.11688;-1
1346700;346700;1207.25;1.3;9.5;-2.4;3525.6013;87.11343;-1
1346800;346800;1207.25;1.3;9.5;-2.4;3524.8494;87.10997;-1
1346900;346900;1207.25;1.3;9.5;-2.4;3524.0962;87.106514;-1
1347000;347000;1208.75;1.3;9.5;-2.4;3523.3416;87.10306;-1
1347100;347100;1206.75;1.3;9.5;-2.4;3522.5854;87.0996;-1
1347200;347200;1209.25;1.3;9.5;-2.4;3521.828;87.09615;-1
1347300;347300;1209.25;1.3;9.5;-2.4;3521.0686;87.0927;-1
1347400;347400;1208.25;1.3;9.5;-2.4;3520.308;87.08925;-1
1347500;347500;1207.25;1.3;9.5;-2.4;3519.5461;87.0858;-1
1347600;347600;1208.75;1.3;9.5;-2.4;3518.7827;87.08235;-1
1347700;347700;1208.25;1.3;9.5;-2.4;3518.0176;87.07891;-1
1347800;347800;1208.75;1.3;9.5;-2.4;3517.2512;87.07546;-1
1347900;347900;1210.25;1.3;9.5;-2.4;3516.4832;87.07202;-1
1348000;348000;1209.25;1.3;9.5;-2.4;3515.7136;87.06858;-1
1348100;348100;1208.25;1.3;9.5;-2.4;3514.9426;87.06514;-1
1348200;348200;1209.25;1.3;9.5;-2.4;3514.17;87.0617;-1
1348300;348300;1209.0;1.3;9.5;-2.4;3513.396;87.05826;-1
1348400;348400;1208.75;1.3;9.5;-2.4;3512.6204;87.054825;-1
1348500;348500;1208.25;1.3;9.5;-2.4;3511.8433;87.05139;-1
1348600;348600;1208.5;1.3;9.5;-2.4;3511.0647;87.04796;-1
1348700;348700;1209.25;1.3;9.5;-2.4;3510.2844;87.044525;-1
1348800;348800;1210.75;1.3;9.5;-2.4;3509.5027;87.04109;-1
1348900;348900;1210.75;1.3;9.5;-2.4;3508.7195;87.03766;-1
1349000;349000;1209.25;1.3;9.5;-2.4;3507.9346;87.03423;-1
1349100;349100;1208.25;1.3;9.5;-2.4;3507.1482;87.0308;-1
1349200;349200;1207.75;1.3;9.5;-2.4;3506.3604;87.027374;-1
1349300;349300;1205.75;1.3;9.5;-2.4;3505.5708;87.02395;-1
1349400;349400;1206.75;1.3;9.5;-2.4;3504.7798;87.02052;-1
1349500;349500;1205.75;1.3;9.5;-2.4;3503.987;87.0171;-1
1349600;349600;1203.75;1.3;9.5;-2.4;3503.1929;87.01368;-1
1349700;349700;1202.75;1.3;9.5;-2.4;3502.397;87.010254;-1
1349800;349800;1201.25;1.3;9.5;-2.4;3501.5996;87.006836;-1
1349900;349900;1201.25;1.3;9.5;-2.4;3500.8005;87.00342;-1
1350000;350000;1201.0;1.3;9.5;-2.4;3500.0;87.0;-1
1350100;350100;1199.25;1.3;9.5;-2.4;3499.1978;86.99658;-1
1350200;350200;1198.25;1.3;9.5;-2.4;3498.394;86.993164;-1
1350300;350300;1198.25;1.3;9.5;-2.4;3497.5886;86.98975;-1
1350400;350400;1200.25;1.3;9.5;-2.4;3496.7815;86.98634;-1
1350500;350500;1199.25;1.3;9.5;-2.4;3495.973;86.982925;-1
1350600;350600;1197.75;1.3;9.5;-2.4;3495.1628;86.979515;-1
1350700;350700;1197.75;1.3;9.5;-2.4;3494.351;86.976105;-1
1350800;350800;1198.75;1.3;9.5;-2.4;3493.5376;86.972694;-1
1350900;350900;1198.75;1.3;9.5;-2.4;3492.723;86.96929;-1
1351000;351000;1197.25;1.3;9.5;-2.4;3491.9062;86.96588;-1
1351100;351100;1198.25;1.3;9.5;-2.4;3491.0884;86.96247;-1
1351200;351200;1198.5;1.3;9.5;-2.4;3490.2688;86.95907;-1
1351300;351300;1199.25;1.3;9.5;-2.4;3489.4478;86.955666;-1
1351400;351400;1199.75;1.3;9.5;-2.4;3488.625;86.95226;-1
1351500;351500;1199.75;1.3;9.5;-2.4;3487.8008;86.94886;-1
1351600;351600;1200.75;1.3;9.5;-2.4;3486.975;86.94546;-1
1351700;351700;1199.25;1.3;9.5;-2.4;3486.148;86.942055;-1
1351800;351800;1199.25;1.3;9.5;-2.4;3485.319;86.93865;-1
1351900;351900;1200.25;1.3;9.5;-2.4;3484.4888;86.93526;-1
1352000;352000;1201.25;1.3;9.5;-2.4;3483.657;86.931854;-1
1352100;352100;1202.25;1.3;9.5;-2.4;3482.8237;86.92846;-1
1352200;352200;1204.25;1.3;9.5;-2.4;3481.989;86.92506;-1
1352300;352300;1204.5;1.3;9.5;-2.4;3481.1526;86.92166;-1
1352400;352400;1204.5;1.3;9.5;-2.4;3480.3147;86.91827;-1
1352500;352500;1203.25;1.3;9.5;-2.4;3479.4756;86.91487;-1
1352600;352600;1203.25;1.3;9.5;-2.6;3478.6348;86.911476;-1
1352700;352700;1203.25;1.3;9.5;-2.6;3477.7925;86.90808;-1
1352800;352800;1204.25;1.3;9.5;-2.6;3476.9487;86.904686;-1
1352900;352900;1202.75;1.3;9.5;-2.6;3476.1035;86.90129;-1
1353000;353000;1201.75;1.3;9.5;-2.6;3475.2568;86.897896;-1
1353100;353100;1202.25;1.3;9.5;-2.6;3474.4087;86.89451;-1
1353200;353200;1202.0;1.3;9.5;-2.6;3473.559;86.89111;-1
1353300;353300;1200.75;1.3;9.5;-2.6;3472.7083;86.887726;-1
1353400;353400;1201.75;1.3;9.5;-2.6;3471.8557;86.88433;-1
1353500;353500;1201.75;1.3;9.5;-2.6;3471.0017;86.88094;-1
1353600;353600;1200.75;1.3;9.5;-2.6;3470.1465;86.87755;-1
1353700;353700;1201.25;1.3;9.5;-2.6;3469.2896;86.87416;-1
1353800;353800;1201.25;1.3;9.5;-2.6;3468.4314;86.87077;-1
1353900;353900;1200.75;1.3;9.5;-2.6;3467.5718;86.867386;-1
1354000;354000;1200.75;1.3;9.5;-2.6;3466.7107;86.86399;-1
1354100;354100;1200.5;1.3;9.5;-2.6;3465.8484;86.8606;-1
1354200;354200;1200.25;1.3;9.5;-2.6;3464.9844;86.857216;-1
1354300;354300;1201.75;1.3;9.5;-2.6;3464.1191;86.85383;-1
1354400;354400;1201.75;1.3;9.5;-2.6;3463.2524;86.85044;-1
1354500;354500;1201.25;1.3;9.5;-2.6;3462.3845;86.84705;-1
1354600;354600;1201.25;1.3;9.5;-2.6;3461.5151;86.843666;-1
1354700;354700;1201.5;1.3;9.5;-2.6;3460.6443;86.84028;-1
1354800;354800;1200.75;1.3;9.5;-2.6;3459.772;86.83689;-1
1354900;354900;1198.75;1.3;9.5;-2.6;3458.8984;86.8335;-1
1355000;355000;1201.25;1.3;9.5;-2.6;3458.0234;86.83012;-1
1355100;355100;1200.75;1.3;9.5;-2.6;3457.1472;86.82674;-1
1355200;355200;1199.75;1.3;9.5;-2.6;3456.2695;86.82335;-1
1355300;355300;1199.5;1.3;9.5;-2.6;3455.3906;86.81996;-1
1355400;355400;1200.25;1.3;9.5;-2.6;3454.5103;86.816574;-1
1355500;355500;1200.5;1.3;9.5;-2.6;3453.6284;86.81319;-1
1355600;355600;1200.75;1.3;9.5;-2.6;3452.7454;86.8098;-1
1355700;355700;1201.75;1.3;9.5;-2.6;3451.861;86.80641;-1
1355800;355800;1201.75;1.3;9.5;-2.6;3450.9753;86.803024;-1
1355900;355900;1200.75;1.3;9.5;-2.6;3450.0884;86.799644;-1
1356000;356000;1202.25;1.3;9.5;-2.6;3449.2;86.79626;-1
1356100;356100;1201.25;1.3;9.5;-2.6;3448.3103;86.79287;-1
1356200;356200;1200.25;1.3;9.5;-2.6;3447.4194;86.78948;-1
1356300;356300;1199.75;1.3;9.5;-2.6;3446.527;86.786095;-1
1356400;356400;1199.5;1.3;9.5;-2.6;3445.6335;86.78271;-1
1356500;356500;1199.25;1.3;9.5;-2.6;3444.7388;86.77932;-1
1356600;356600;1197.75;1.3;9.5;-2.6;3443.8425;86.77593;-1
1356700;356700;1198.75;1.3;9.5;-2.6;3442.9453;86.772545;-1
1356800;356800;1198.25;1.3;9.5;-2.6;3442.0464;86.76916;-1
1356900;356900;1198.0;1.3;9.5;-2.6;3441.1465;86.76576;-1
1357000;357000;1197.25;1.3;9.5;-2.6;3440.2454;86.762375;-1
1357100;357100;1195.25;1.3;9.5;-2.6;3439.3428;86.75899;-1
1357200;357200;1193.75;1.3;9.5;-2.6;3438.439;86.7556;-1
1357300;357300;1195.25;1.3;9.5;-2.6;3437.534;86.75221;-1
1357400;357400;1196.25;1.3;9.5;-2.6;3436.6277;86.74882;-1
1357500;357500;1193.75;1.3;9.5;-2.6;3435.7202;86.74543;-1
1357600;357600;1192.75;1.3;9.5;-2.6;3434.8113;86.742035;-1
1357700;357700;1191.75;1.3;9.5;-2.6;3433.9014;86.73865;-1
1357800;357800;1192.75;1.3;9.5;-2.6;3432.99;86.73525;-1
1357900;357900;1191.25;1.3;9.5;-2.6;3432.0776;86.73186;-1
1358000;358000;1192.75;1.3;9.5;-2.6;3431.164;86.72847;-1
1358100;358100;1192.75;1.3;9.5;-2.6;3430.249;86.725075;-1
1358200;358200;1193.0;1.3;9.5;-2.6;3429.333;86.72168;-1
1358300;358300;1192.75;1.3;9.5;-2.6;3428.4155;86.718285;-1
1358400;358400;1193.25;1.3;9.5;-2.6;3427.497;86.71489;-1
1358500;358500;1193.25;1.3;9.5;-2.6;3426.5774;86.711494;-1
1358600;358600;1193.0;1.3;9.5;-2.6;3425.6565;86.7081;-1
1358700;358700;1193.0;1.3;9.5;-2.6;3424.7344;86.704704;-1
1358800;358800;1191.75;1.3;9.5;-2.6;3423.811;86.7013;-1
1358900;358900;1193.25;1.3;9.5;-2.6;3422.8867;86.69791;-1
1359000;359000;1194.75;1.3;9.5;-2.6;3421.961;86.6945;-1
1359100;359100;1195.75;1.3;9.5;-2.6;3421.0342;86.69111;-1
1359200;359200;1195.75;1.3;9.5;-2.6;3420.1062;86.687706;-1
1359300;359300;1194.25;1.3;9.5;-2.6;3419.1772;86.6843;-1
1359400;359400;1194.75;1.3;9.5;-2.6;3418.2468;86.6809;-1
1359500;359500;1194.75;1.3;9.5;-2.6;3417.3154;86.6775;-1
1359600;359600;1194.25;1.3;9.5;-2.6;3416.3828;86.674095;-1
1359700;359700;1194.0;1.3;9.5;-2.6;3415.4492;86.67069;-1
